CellLine,Assay,Description,Instrument,Archive,Accession,Sex,Culture,Passage,FileName,FileMD5,ftp_link
HPSI0215i-deyz_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859554,ERR1859554,female,Feeder-free,20,20359_6#6.cram,b9db9184a9a27d805741bcb3309842cb,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859554/20359_6%236.cram
HPSI0215i-deyz_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859170,ERR1859170,female,Feeder-free,20,20353_6#6.cram,c081ce135638165337db5ab4cfa8bb04,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859170/20353_6%236.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861096,ERR1861096,female,Feeder-free,24,20409_6#12.cram,ebc21affa1d9ba3888ff4fe654eaca88,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861096/20409_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860712,ERR1860712,female,Feeder-free,24,20404_6#12.cram,37d00bb1281930abe3fd6dc94474e49c,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860712/20404_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861192,ERR1861192,female,Feeder-free,24,20413_6#12.cram,366f408a0a91274c80244c784ffff3e9,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861192/20413_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860616,ERR1860616,female,Feeder-free,24,20403_6#12.cram,7d318e5cb1fdbb56ff9c954a93e48da6,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860616/20403_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861288,ERR1861288,female,Feeder-free,24,20414_6#12.cram,f8d3d649b36fb242a7b7315b234ced4d,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861288/20414_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860520,ERR1860520,female,Feeder-free,24,20387_6#12.cram,897bfa668cb3d3bf73ff8c6e3f31a825,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860520/20387_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860424,ERR1860424,female,Feeder-free,24,20386_6#12.cram,94e5a006ee0ca57f9864b3c6acd92c56,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860424/20386_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861000,ERR1861000,female,Feeder-free,24,20407_6#12.cram,129484af1434a2688c4ce0b8e4f41d5d,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861000/20407_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860904,ERR1860904,female,Feeder-free,24,20406_6#12.cram,53ce69837f38bb9f9be817115b21c36f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860904/20406_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860040,ERR1860040,female,Feeder-free,24,20380_6#12.cram,cfc955516c2cc77cdefe2c617de74e5e,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860040/20380_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860808,ERR1860808,female,Feeder-free,24,20405_6#12.cram,11e9ae90a870a62500d4c4698c58a23b,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860808/20405_6%2312.cram
HPSI0214i-wibj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859944,ERR1859944,female,Feeder-free,24,20379_6#12.cram,f792994859753bcd9a8e5014a0b98d8c,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859944/20379_6%2312.cram
HPSI0214i-wibj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1882670,ERR1882670,female,Feeder-free,24,21626_7#1.cram,64d6d30aa9ceef463076353df09dafac,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1882670/21626_7%231.cram
HPSI0214i-rayr_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1871975,ERR1871975,male,Feeder-free,22,21586_3.cram,ca2e83962b297c58e2dd784d61d19ceb,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR187/ERR1871975/21586_3.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859886,ERR1859886,female,Feeder-free,12,20379_2#2.cram,2f589d16bf3d13a257716aa4da270926,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859886/20379_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861134,ERR1861134,female,Feeder-free,12,20413_2#2.cram,9fcecc0196151585af4edc9735ea95d7,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861134/20413_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859982,ERR1859982,female,Feeder-free,12,20380_2#2.cram,c75b459867b2a8f8e08e4ebf4f84f06e,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859982/20380_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860366,ERR1860366,female,Feeder-free,12,20386_2#2.cram,0cac42e99b5176a4a8960a4bf3b21dba,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860366/20386_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860462,ERR1860462,female,Feeder-free,12,20387_2#2.cram,c875a9cf1a12e756d23a483d0f6a6645,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860462/20387_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861230,ERR1861230,female,Feeder-free,12,20414_2#2.cram,74bd2298175313a4fca1573090898bfa,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861230/20414_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860654,ERR1860654,female,Feeder-free,12,20404_2#2.cram,bfc1cc51c082ec99da27b85ccab7c587,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860654/20404_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860558,ERR1860558,female,Feeder-free,12,20403_2#2.cram,281d63f134ee2a72301b1591400c75a5,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860558/20403_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860942,ERR1860942,female,Feeder-free,12,20407_2#2.cram,57b489587d385150c219d9ce8646dd4f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860942/20407_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861038,ERR1861038,female,Feeder-free,12,20409_2#2.cram,24c0a0466259af08973823c1c16d1f19,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861038/20409_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860846,ERR1860846,female,Feeder-free,12,20406_2#2.cram,75ed26e297105604a4add6157a51cbc9,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860846/20406_2%232.cram
HPSI0214i-poih_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860750,ERR1860750,female,Feeder-free,12,20405_2#2.cram,1e11d4d159a33b53a6103da2a8043bb7,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860750/20405_2%232.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859812,ERR1859812,female,Feeder-free,21,20375_3#12.cram,df380b7c34299138393e7ab7ddd2226f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859812/20375_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859140,ERR1859140,female,Feeder-free,21,20353_3#12.cram,48f4254fdb1d6f65b4a0b63effc3317a,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859140/20353_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860196,ERR1860196,female,Feeder-free,21,20383_3#12.cram,e3c7142df5b9c4884c0ed43d1b4ec0e6,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860196/20383_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859716,ERR1859716,female,Feeder-free,21,20364_3#12.cram,7e0cd66712a6d119f1089cabca29c6ef,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859716/20364_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859620,ERR1859620,female,Feeder-free,21,20363_3#12.cram,3769229c19a19b73dd45babaabd958c9,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859620/20363_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859428,ERR1859428,female,Feeder-free,21,20357_3#12.cram,da3874af15123accde00409e05d78e47,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859428/20357_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859236,ERR1859236,female,Feeder-free,21,20354_3#12.cram,fe69f067159adc4803d2552d81bbcc8a,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859236/20354_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859524,ERR1859524,female,Feeder-free,21,20359_3#12.cram,38141f4249939e833f8e5dd5e12a7553,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859524/20359_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860292,ERR1860292,female,Feeder-free,21,20384_3#12.cram,c176dca3a1a185669fc25e91f9f161bf,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860292/20384_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860100,ERR1860100,female,Feeder-free,21,20382_3#12.cram,d38e1705428499e96ba9ccea63c01320,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860100/20382_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859332,ERR1859332,female,Feeder-free,21,20356_3#12.cram,979fcea37d4e040fd6ba6b67ae6e9185,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859332/20356_3%2312.cram
HPSI0214i-poih_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859044,ERR1859044,female,Feeder-free,21,20349_3#12.cram,380ddfa77542f6345e375ca27567fb7b,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859044/20349_3%2312.cram
HPSI0214i-pelm_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861351,ERR1861351,female,Feeder-free,29,21522_7.cram,370c78f64737473ddf3b54aa5be4cbae,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861351/21522_7.cram
HPSI0214i-pelm_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861350,ERR1861350,female,Feeder-free,28,21522_6.cram,0e4c49712bdcdf8ffdd27ab4c08fea03,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861350/21522_6.cram
HPSI0214i-kucg_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1871973,ERR1871973,male,Feeder-free,25,21586_1.cram,47c2d743b5ee9a417bd30704051e2eb2,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR187/ERR1871973/21586_1.cram
HPSI0214i-kehc_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861343,ERR1861343,female,Feeder-free,27,21521_7.cram,25ac1c682da277bf91a66af6b35e94b0,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861343/21521_7.cram
HPSI0214i-heth_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861335,ERR1861335,female,Feeder-free,32,21519_7.cram,77f40b1a5d577230b78d6d29ec25ad7f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861335/21519_7.cram
HPSI0214i-heja_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861334,ERR1861334,male,Feeder-free,31,21519_6.cram,959dcd58a317b5f6d4c9c96d7ab34de0,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861334/21519_6.cram
HPSI0214i-heja_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861333,ERR1861333,male,Feeder-free,31,21519_5.cram,4af1877d5634a7697aebfe9dc736a635,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861333/21519_5.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859801,ERR1859801,female,Feeder-free,10,20375_3#1.cram,63b487e0c49e0d6d5a3ea053eedf8f02,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859801/20375_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859321,ERR1859321,female,Feeder-free,10,20356_3#1.cram,0a900f55d9c80d8e55b6ec9ee143c5ca,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859321/20356_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860089,ERR1860089,female,Feeder-free,10,20382_3#1.cram,e181899ae1f0987d88622c95c843f599,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860089/20382_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860185,ERR1860185,female,Feeder-free,10,20383_3#1.cram,f0a28a6872628dae7bc07e5c189344cc,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860185/20383_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860281,ERR1860281,female,Feeder-free,10,20384_3#1.cram,eae0a65f5e8473df522d15903cc7c7cf,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860281/20384_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859513,ERR1859513,female,Feeder-free,10,20359_3#1.cram,281ee6ab4175151c25fe8ea77563c8ea,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859513/20359_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859033,ERR1859033,female,Feeder-free,10,20349_3#1.cram,2b23e9b9d44d1e3ebdb54defc63c8dcf,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859033/20349_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859609,ERR1859609,female,Feeder-free,10,20363_3#1.cram,1fbcdc818e117bcbfd412e26e7cc2ecf,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859609/20363_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859129,ERR1859129,female,Feeder-free,10,20353_3#1.cram,a4a9c3d899666e962f7d5d1b9245235e,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859129/20353_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859705,ERR1859705,female,Feeder-free,10,20364_3#1.cram,154e9060cd3cef539b3819b20d67b4b7,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859705/20364_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859225,ERR1859225,female,Feeder-free,10,20354_3#1.cram,8b043d6d34e16385b7b764e84ae0ab42,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859225/20354_3%231.cram
HPSI0214i-giju_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859417,ERR1859417,female,Feeder-free,10,20357_3#1.cram,5d2aa1a904e5dd85f01c2934177392c3,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859417/20357_3%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859021,ERR1859021,female,Feeder-free,10,20349_2#1.cram,f2999101c4a0d2ce686b514289aa896e,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859021/20349_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859405,ERR1859405,female,Feeder-free,10,20357_2#1.cram,211571ce6392dda8252fc504a3b31501,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859405/20357_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860077,ERR1860077,female,Feeder-free,10,20382_2#1.cram,a9b653488529e6e96bf870e75eb9b756,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860077/20382_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859309,ERR1859309,female,Feeder-free,10,20356_2#1.cram,b409999c67447533506bf04ac6eb703c,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859309/20356_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859501,ERR1859501,female,Feeder-free,10,20359_2#1.cram,0a9fae9b8dae2b38631948613416dc00,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859501/20359_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859789,ERR1859789,female,Feeder-free,10,20375_2#1.cram,f9426670be0259d45ee8a0d35c23e44f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859789/20375_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860173,ERR1860173,female,Feeder-free,10,20383_2#1.cram,9e34ff8750139d15fc198bf6d2bcef9a,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860173/20383_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859597,ERR1859597,female,Feeder-free,10,20363_2#1.cram,19348147c3d826e228b7ebacfdf26943,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859597/20363_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860269,ERR1860269,female,Feeder-free,10,20384_2#1.cram,80793f2c08a8fa7de4c2fd8a1e46c9e9,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860269/20384_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859213,ERR1859213,female,Feeder-free,10,20354_2#1.cram,c03514861ed36284f748e182cc6fc7df,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859213/20354_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859693,ERR1859693,female,Feeder-free,10,20364_2#1.cram,e9fffd713d206aa3db0d352d9d30d4a8,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859693/20364_2%231.cram
HPSI0214i-giju_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859117,ERR1859117,female,Feeder-free,10,20353_2#1.cram,b325f20774ca1ddc1b354b2d6f9e7de0,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859117/20353_2%231.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858631,ERR1858631,female,Feeder-free,41,20341_1#7.cram,0673e47321da2b1726546886f3f58208,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858631/20341_1%237.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858823,ERR1858823,female,Feeder-free,41,20343_1#7.cram,ed386a80cc3ac83fa8d63aaa9817a14d,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858823/20343_1%237.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858919,ERR1858919,female,Feeder-free,41,20345_1#7.cram,83e5bd875fbd40d9b55d78737880dcf5,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858919/20345_1%237.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858247,ERR1858247,female,Feeder-free,41,20314_1#7.cram,be164ff68e80ec3598dbdea325f4a21e,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858247/20314_1%237.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858439,ERR1858439,female,Feeder-free,41,20329_1#7.cram,288c25610143ad72c61dc1ce3408269a,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858439/20329_1%237.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858343,ERR1858343,female,Feeder-free,41,20319_1#7.cram,4c9632270775a634f247199e02d8dcb7,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858343/20319_1%237.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858535,ERR1858535,female,Feeder-free,41,20340_1#7.cram,a5f081d4b92adbfbbf7d8750b0956b74,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858535/20340_1%237.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858727,ERR1858727,female,Feeder-free,41,20342_1#7.cram,31c2ec2255280c54cc38482788f8f23e,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858727/20342_1%237.cram
HPSI0214i-fiau_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858151,ERR1858151,female,Feeder-free,41,20313_1#7.cram,d29c24f7e4474f618ab0e33cfaa2216d,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858151/20313_1%237.cram
HPSI0214i-feec_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1861326,ERR1861326,male,Feeder-free,21,21518_6.cram,79c28477425ba6b11ad54ec0ea27496e,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1861326/21518_6.cram
